system:index,Date,.geo
366,NDMI_20161017,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,NDMI_20161204,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,NDMI_20161220,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,NDMI_20170105,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,NDMI_20170113,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,NDMI_20170121,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,NDMI_20170214,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,NDMI_20170302,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,NDMI_20170310,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,NDMI_20170326,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,NDMI_20170403,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,NDMI_20170411,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,NDMI_20170419,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,NDMI_20170427,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,NDMI_20170513,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,NDMI_20170521,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,NDMI_20170606,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,NDMI_20170630,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,NDMI_20170716,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,NDMI_20170724,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,NDMI_20170801,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,NDMI_20170809,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,NDMI_20170817,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,NDMI_20170825,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,NDMI_20170902,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,NDMI_20170910,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,NDMI_20170918,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,NDMI_20170926,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,NDMI_20171004,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,NDMI_20171012,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,NDMI_20171105,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,NDMI_20171121,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,NDMI_20171207,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,NDMI_20171215,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,NDMI_20171231,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,NDMI_20180108,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,NDMI_20180209,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,NDMI_20180217,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,NDMI_20180225,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,NDMI_20180305,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,NDMI_20180313,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,NDMI_20180321,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,NDMI_20180329,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,NDMI_20180406,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,NDMI_20180414,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,NDMI_20180422,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,NDMI_20180430,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,NDMI_20180508,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,NDMI_20180516,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,NDMI_20180524,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,NDMI_20180625,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,NDMI_20180703,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,NDMI_20180711,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,NDMI_20180719,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,NDMI_20180727,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,NDMI_20180804,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,NDMI_20180812,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,NDMI_20180820,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,NDMI_20180905,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,NDMI_20180913,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,NDMI_20180921,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,NDMI_20180929,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,NDMI_20181007,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,NDMI_20181015,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,NDMI_20181023,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,NDMI_20181031,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,NDMI_20181108,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,NDMI_20181124,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,NDMI_20181202,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,NDMI_20181210,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,NDMI_20181218,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,NDMI_20181226,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,NDMI_20190103,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,NDMI_20190111,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,NDMI_20190119,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,NDMI_20190127,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,NDMI_20190204,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,NDMI_20190212,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,NDMI_20190220,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,NDMI_20190228,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,NDMI_20190308,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,NDMI_20190316,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,NDMI_20190324,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,NDMI_20190401,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,NDMI_20190409,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,NDMI_20190417,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,NDMI_20190425,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,NDMI_20190503,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,NDMI_20190511,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,NDMI_20190519,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,NDMI_20190527,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,NDMI_20190604,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,NDMI_20190612,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,NDMI_20190620,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,NDMI_20190628,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,NDMI_20190706,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,NDMI_20190714,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,NDMI_20190730,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,NDMI_20190807,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,NDMI_20190815,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,NDMI_20190823,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,NDMI_20190831,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,NDMI_20190908,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,NDMI_20190924,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,NDMI_20191002,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,NDMI_20191010,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,NDMI_20191018,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,NDMI_20191111,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,NDMI_20191119,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,NDMI_20191127,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,NDMI_20191205,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,NDMI_20191213,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,NDMI_20191229,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,NDMI_20200114,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,NDMI_20200122,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,NDMI_20200207,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,NDMI_20200223,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,NDMI_20200302,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,NDMI_20200318,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,NDMI_20200326,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,NDMI_20200403,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,NDMI_20200411,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,NDMI_20200419,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,NDMI_20200427,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,NDMI_20200513,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,NDMI_20200521,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,NDMI_20200529,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,NDMI_20200622,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,NDMI_20200630,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,NDMI_20200708,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,NDMI_20200716,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,NDMI_20200724,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,NDMI_20200801,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,NDMI_20200817,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,NDMI_20200825,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,NDMI_20200902,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,NDMI_20200910,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,NDMI_20200918,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,NDMI_20200926,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,NDMI_20201004,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,NDMI_20201012,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,NDMI_20201020,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,NDMI_20201028,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,NDMI_20201113,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,NDMI_20201129,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,NDMI_20201215,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,NDMI_20201223,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,NDMI_20201231,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,NDMI_20210124,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,NDMI_20210209,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,NDMI_20210217,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,NDMI_20210305,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,NDMI_20210329,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,NDMI_20210414,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,NDMI_20210422,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,NDMI_20210430,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,NDMI_20210508,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,NDMI_20210516,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,NDMI_20210601,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,NDMI_20210609,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,NDMI_20210625,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,NDMI_20210703,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,NDMI_20210719,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,NDMI_20210727,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,NDMI_20210804,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,NDMI_20210820,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,NDMI_20210828,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,NDMI_20210905,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,NDMI_20210913,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,NDMI_20210929,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,NDMI_20211015,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,NDMI_20211023,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,NDMI_20211031,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,NDMI_20211108,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,NDMI_20211124,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,NDMI_20211202,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,NDMI_20211210,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,NDMI_20211218,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,NDMI_20211226,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,NDMI_20220119,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,NDMI_20220127,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,NDMI_20220204,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,NDMI_20220212,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,NDMI_20220220,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,NDMI_20220308,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,NDMI_20220316,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,NDMI_20220401,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,NDMI_20220417,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,NDMI_20220503,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,NDMI_20220510,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,NDMI_20220519,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,NDMI_20220604,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,NDMI_20220613,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,NDMI_20220706,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,NDMI_20220717,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,NDMI_20220803,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,NDMI_20220820,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,NDMI_20220823,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,NDMI_20220906,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,NDMI_20221027,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,NDMI_20221111,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,NDMI_20221113,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,NDMI_20221130,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,NDMI_20221213,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,NDMI_20221217,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,NDMI_20221229,"{""type"":""MultiPoint"",""coordinates"":[]}"
